row_id,game_a,text_a,level_id_a,game_b,text_b,level_id_b,blend_type,text_c
327,lode_runner,ground maze with ladders ropes gold scattered enemy top center,451,super_mario_bros,two separated ground platforms with a lower right ground block and coins,428,a_base,ground maze with ladders ropes gold scattered enemy top center two separated ground platforms with a lower right ground block and coins
327,lode_runner,ground maze with ladders ropes gold scattered enemy top center,451,super_mario_bros,two separated ground platforms with a lower right ground block and coins,428,b_base,"Two separated ground platforms form a ground maze with ladders and ropes, featuring a lower right ground block, scattered gold coins, and an enemy at the top center."
328,super_mario_bros,ground platforms split left and right with question block pair upper left,84,the_legend_of_zelda,large square floor room with four monsters near corners,438,concat,ground platforms split left and right with question block pair upper left large square floor room with four monsters near corners
328,super_mario_bros,ground platforms split left and right with question block pair upper left,84,the_legend_of_zelda,large square floor room with four monsters near corners,438,mix,"A large square room is divided into left and right ground platforms, with a pair of question blocks in the upper left and four monsters positioned near the corners to guard the space."
328,super_mario_bros,ground platforms split left and right with question block pair upper left,84,the_legend_of_zelda,large square floor room with four monsters near corners,438,a_base,"Large square floor room with ground platforms split left and right, four monsters near the corners, and a pair of question blocks in the upper left"
328,super_mario_bros,ground platforms split left and right with question block pair upper left,84,the_legend_of_zelda,large square floor room with four monsters near corners,438,b_base,"Large square floor room with ground platforms split left and right, a question block pair in the upper left, and four monsters near the corners"
329,dungeon,central cross path with walls and bat clusters top left and top right,146,super_mario_bros,ground platforms separated by gaps,429,concat,central cross path with walls and bat clusters top left and top right ground platforms separated by gaps
329,dungeon,central cross path with walls and bat clusters top left and top right,146,super_mario_bros,ground platforms separated by gaps,429,mix,"A central cross-shaped path runs between enclosing walls, with bat clusters gathered in the upper left and upper right, while the surrounding ground breaks into raised platforms separated by gaps that the paths and edges naturally bridge and frame."
329,dungeon,central cross path with walls and bat clusters top left and top right,146,super_mario_bros,ground platforms separated by gaps,429,a_base,"Central cross path with walls and bat clusters in the top left and top right, featuring ground platforms separated by gaps."
329,dungeon,central cross path with walls and bat clusters top left and top right,146,super_mario_bros,ground platforms separated by gaps,429,b_base,Ground platforms separated by gaps with a central cross path bordered by walls and bat clusters in the top left and top right
330,lode_runner,ground border platforms diggable ground center rope right ladder left right gold scattered enemy bottom center,221,dungeon,walls form central blocks with bats clustered in lower left and right,257,concat,walls form central blocks with bats clustered in lower left and right ground border platforms diggable ground center rope right ladder left right gold scattered enemy bottom center
330,lode_runner,ground border platforms diggable ground center rope right ladder left right gold scattered enemy bottom center,221,dungeon,walls form central blocks with bats clustered in lower left and right,257,mix,"Along the ground bordered by raised platforms, a diggable center is split by a rope and flanked by ladders on both sides while central wall blocks shape the space, gold lies scattered near the bottom center where an enemy lurks, and bats cluster in the lower left and lower right."
330,lode_runner,ground border platforms diggable ground center rope right ladder left right gold scattered enemy bottom center,221,dungeon,walls form central blocks with bats clustered in lower left and right,257,a_base,ground border platforms diggable ground center rope right ladder left right gold scattered enemy bottom center walls form central blocks with bats clustered in lower left and right
330,lode_runner,ground border platforms diggable ground center rope right ladder left right gold scattered enemy bottom center,221,dungeon,walls form central blocks with bats clustered in lower left and right,257,b_base,"Walls form central blocks with bats clustered in the lower left and right, with ground border platforms, diggable ground in the center, a rope on the right, ladders on the left and right, scattered gold, and an enemy at the bottom center"
331,lode_runner,ground bottom left ladder center gold scattered upper right enemypink person,436,the_legend_of_zelda,central floor room with two wall pillars and four monsters near middle,153,concat,ground bottom left ladder center gold scattered upper right enemypink person central floor room with two wall pillars and four monsters near middle
331,lode_runner,ground bottom left ladder center gold scattered upper right enemypink person,436,the_legend_of_zelda,central floor room with two wall pillars and four monsters near middle,153,mix,"In a central floor room framed by two wall pillars, a ladder rises from the bottom left toward the center where scattered gold glints on the ground, while four monsters gather near the middle and an enemy pink person waits in the upper right."
331,lode_runner,ground bottom left ladder center gold scattered upper right enemypink person,436,the_legend_of_zelda,central floor room with two wall pillars and four monsters near middle,153,a_base,ground bottom left ladder center gold scattered upper right enemypink person in a central floor room with two wall pillars and four monsters near middle
331,lode_runner,ground bottom left ladder center gold scattered upper right enemypink person,436,the_legend_of_zelda,central floor room with two wall pillars and four monsters near middle,153,b_base,"Central floor room with two wall pillars, a ladder at the bottom left, gold scattered near the center, and four monsters including an enemy pink person near the middle and upper right"
332,the_legend_of_zelda,square floor bordered by wall with central block cluster and right door,47,dungeon,walls form winding path with bats scattered throughout,279,concat,square floor bordered by wall with central block cluster and right door walls form winding path with bats scattered throughout
332,the_legend_of_zelda,square floor bordered by wall with central block cluster and right door,47,dungeon,walls form winding path with bats scattered throughout,279,mix,"A square floor is bordered by walls that curve into a winding path where bats are scattered along the route, leading past a central cluster of blocks toward a door on the right."
332,the_legend_of_zelda,square floor bordered by wall with central block cluster and right door,47,dungeon,walls form winding path with bats scattered throughout,279,a_base,"Square floor bordered by walls forming a winding path, with a central block cluster, a door on the right, and bats scattered throughout"
332,the_legend_of_zelda,square floor bordered by wall with central block cluster and right door,47,dungeon,walls form winding path with bats scattered throughout,279,b_base,"Walls border a square floor forming a winding path with bats scattered throughout, featuring a central cluster of blocks and a door on the right."
333,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,ground along bottom with three goomba and scattered question block and breakable block above,285,concat,waterfloor maze corridors around central blocks with doors north south ground along bottom with three goomba and scattered question block and breakable block above
333,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,ground along bottom with three goomba and scattered question block and breakable block above,285,mix,Along the bottom edge a strip of ground hosts three goombas while above it scattered question blocks and breakable blocks lead into a waterfloor maze where corridor-like channels wrap around a central cluster of blocks and connect to doors positioned to the north and south.
333,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,ground along bottom with three goomba and scattered question block and breakable block above,285,a_base,waterfloor maze corridors around central blocks with doors north south and ground along bottom with three goomba and scattered question block and breakable block above
333,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,ground along bottom with three goomba and scattered question block and breakable block above,285,b_base,"Ground along bottom with three goomba and scattered question block and breakable block above, set within waterfloor maze corridors around central blocks with doors to the north and south"
334,lode_runner,ground border diggable ground left maze gold scattered enemy bottom left ladder right rope top right,130,super_mario_bros,ground platforms with scattered question block clusters and two goomba on left,163,concat,ground platforms with scattered question block clusters and two goomba on left ground border diggable ground left maze gold scattered enemy bottom left ladder right rope top right
334,lode_runner,ground border diggable ground left maze gold scattered enemy bottom left ladder right rope top right,130,super_mario_bros,ground platforms with scattered question block clusters and two goomba on left,163,mix,"A ground platform stretches across the scene with a diggable border forming a maze on the left where scattered question block clusters sit near two Goombas, while gold and another enemy linger at the bottom left and a ladder on the right rises toward a rope in the top right."
334,lode_runner,ground border diggable ground left maze gold scattered enemy bottom left ladder right rope top right,130,super_mario_bros,ground platforms with scattered question block clusters and two goomba on left,163,a_base,ground border diggable ground left maze gold scattered question block clusters and two goomba on left enemy bottom left ladder right rope top right
334,lode_runner,ground border diggable ground left maze gold scattered enemy bottom left ladder right rope top right,130,super_mario_bros,ground platforms with scattered question block clusters and two goomba on left,163,b_base,"Ground platforms with a ground border and diggable ground forming a left maze, scattered question block clusters and gold, scattered enemies including two goomba on the left, with a ladder on the right, a rope at the top right, and an enemy at the bottom left"
335,dungeon,scattered wall blocks with winding path and bats throughout,492,lode_runner,ground border diggable ground blocks center ladder left rope top gold scattered enemy right,444,concat,ground border diggable ground blocks center ladder left rope top gold scattered enemy right scattered wall blocks with winding path and bats throughout
335,dungeon,scattered wall blocks with winding path and bats throughout,492,lode_runner,ground border diggable ground blocks center ladder left rope top gold scattered enemy right,444,mix,"A winding path threads through scattered wall blocks and diggable ground bordered along the edges, with a ladder rising on the left and a rope stretched across the top, while gold lies scattered near the center, bats flit throughout the space, and an enemy waits on the right."
335,dungeon,scattered wall blocks with winding path and bats throughout,492,lode_runner,ground border diggable ground blocks center ladder left rope top gold scattered enemy right,444,a_base,"Scattered wall blocks with a winding path and bats throughout, bordered by diggable ground blocks with a center ladder, left rope, top gold, scattered enemies, and a right-side enemy"
335,dungeon,scattered wall blocks with winding path and bats throughout,492,lode_runner,ground border diggable ground blocks center ladder left rope top gold scattered enemy right,444,b_base,ground border diggable ground blocks scattered wall blocks center ladder left rope top gold scattered enemy right with winding path and bats throughout
336,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,staircase ground rising to right then flat ground,443,concat,waterfloor maze corridors around central blocks with doors north south staircase ground rising to right then flat ground
336,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,staircase ground rising to right then flat ground,443,mix,"A staircase climbs along ground that rises to the right and levels into a flat platform where a waterfloor maze spreads into corridors circling central blocks, with doors opening to the north and south."
336,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,staircase ground rising to right then flat ground,443,a_base,waterfloor maze corridors around central blocks with doors north south and a staircase ground rising to right then flat ground
336,the_legend_of_zelda,waterfloor maze corridors around central blocks with doors north south,419,super_mario_bros,staircase ground rising to right then flat ground,443,b_base,staircase ground rising to the right then flat ground forming waterfloor maze corridors around central blocks with doors to the north and south
337,super_mario_bros,ground platform left with tall breakable block column and goomba coin pair right,260,lode_runner,ground bottom left ladders right rope top gold center enemypink,442,concat,ground platform left with tall breakable block column and goomba coin pair right ground bottom left ladders right rope top gold center enemypink
337,super_mario_bros,ground platform left with tall breakable block column and goomba coin pair right,260,lode_runner,ground bottom left ladders right rope top gold center enemypink,442,mix,On the bottom left a ground platform rises into a tall breakable block column while ladders and a rope lead upward toward a central gold coin pair and a pink enemy waiting to the right.
337,super_mario_bros,ground platform left with tall breakable block column and goomba coin pair right,260,lode_runner,ground bottom left ladders right rope top gold center enemypink,442,a_base,ground platform bottom left with tall breakable block column and ladders right rope top gold center with enemypink goomba coin pair right
337,super_mario_bros,ground platform left with tall breakable block column and goomba coin pair right,260,lode_runner,ground bottom left ladders right rope top gold center enemypink,442,b_base,ground platform bottom left ladders left with tall breakable block column and goomba right rope top gold coin pair center enemypink
338,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,dungeon,spiral wall path with bats scattered near bottom and right,41,concat,floor grid with scattered blocks inside surrounding wall spiral wall path with bats scattered near bottom and right
338,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,dungeon,spiral wall path with bats scattered near bottom and right,41,mix,"A surrounding wall guides a spiral path inward, where a floor grid holds scattered blocks, and bats cluster near the lower edge and along the right side of the winding route."
338,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,dungeon,spiral wall path with bats scattered near bottom and right,41,a_base,"Floor grid with scattered blocks inside a surrounding spiral wall path, with bats scattered near the bottom and right"
338,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,dungeon,spiral wall path with bats scattered near bottom and right,41,b_base,spiral wall path with bats scattered near bottom and right and a floor grid with scattered blocks inside the surrounding wall
339,super_mario_bros,flat ground with central pipe and scattered breakable block platforms and goomba,118,the_legend_of_zelda,square floor room with wall border and two monsters centered,463,concat,square floor room with wall border and two monsters centered flat ground with central pipe and scattered breakable block platforms and goomba
339,super_mario_bros,flat ground with central pipe and scattered breakable block platforms and goomba,118,the_legend_of_zelda,square floor room with wall border and two monsters centered,463,mix,"A square room with a bordered wall encloses a flat floor where a central pipe anchors the space, scattered breakable block platforms punctuate the ground, and two monsters stand near the center while a goomba patrols among the blocks."
339,super_mario_bros,flat ground with central pipe and scattered breakable block platforms and goomba,118,the_legend_of_zelda,square floor room with wall border and two monsters centered,463,a_base,"Square floor room with a wall border featuring flat ground, a central pipe, scattered breakable block platforms, and two centered goomba monsters"
339,super_mario_bros,flat ground with central pipe and scattered breakable block platforms and goomba,118,the_legend_of_zelda,square floor room with wall border and two monsters centered,463,b_base,"Square floor room with wall border, flat ground, a central pipe, scattered breakable block platforms, and two centered monsters including a goomba"
340,dungeon,bats clustered along bottom center path amid scattered walls,34,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,concat,bats clustered along bottom center path amid scattered walls floor grid with scattered blocks inside surrounding wall
340,dungeon,bats clustered along bottom center path amid scattered walls,34,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,mix,"Inside a surrounding wall, a gridded floor holds scattered blocks and broken wall fragments, while a bottom center path runs through the space where bats cluster along its edge."
340,dungeon,bats clustered along bottom center path amid scattered walls,34,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,a_base,bats clustered along bottom center path on a floor grid with scattered blocks inside a surrounding wall amid scattered walls
340,dungeon,bats clustered along bottom center path amid scattered walls,34,the_legend_of_zelda,floor grid with scattered blocks inside surrounding wall,248,b_base,floor grid with scattered blocks inside surrounding wall and bats clustered along bottom center path amid scattered walls
341,dungeon,walls form winding path with bats scattered throughout,279,super_mario_bros,staircase ground rising left to center with floating breakable block platforms,539,concat,walls form winding path with bats scattered throughout staircase ground rising left to center with floating breakable block platforms
341,dungeon,walls form winding path with bats scattered throughout,279,super_mario_bros,staircase ground rising left to center with floating breakable block platforms,539,mix,"A staircase of ground rises from the left toward the center, where floating breakable block platforms hover above a winding corridor shaped by enclosing walls, and bats flit through the turns as the path climbs."
341,dungeon,walls form winding path with bats scattered throughout,279,super_mario_bros,staircase ground rising left to center with floating breakable block platforms,539,a_base,"Walls form a winding path along a staircase-like ground rising from left to center, with bats scattered throughout and floating breakable block platforms overhead"
341,dungeon,walls form winding path with bats scattered throughout,279,super_mario_bros,staircase ground rising left to center with floating breakable block platforms,539,b_base,staircase ground rising left to center with floating breakable block platforms as walls form a winding path with bats scattered throughout
342,lode_runner,ground border maze diggable ground corridors ladders right gold scattered enemy none,19,dungeon,central path with scattered wall blocks and bats,188,concat,central path with scattered wall blocks and bats ground border maze diggable ground corridors ladders right gold scattered enemy none
342,lode_runner,ground border maze diggable ground corridors ladders right gold scattered enemy none,19,dungeon,central path with scattered wall blocks and bats,188,mix,"A diggable ground border maze forms winding corridors with ladders leading into a central path where scattered wall blocks break up the route, gold lies dispersed along the way, and bats flit through the open spaces with no other enemies present."
342,lode_runner,ground border maze diggable ground corridors ladders right gold scattered enemy none,19,dungeon,central path with scattered wall blocks and bats,188,a_base,ground border maze diggable ground corridors ladders right gold scattered wall blocks and bats scattered enemy none central path
342,lode_runner,ground border maze diggable ground corridors ladders right gold scattered enemy none,19,dungeon,central path with scattered wall blocks and bats,188,b_base,"Central path with scattered wall blocks and bats, featuring a ground border maze with diggable ground corridors, ladders to the right, and scattered gold with no additional enemies"
343,dungeon,central cross path with walls and bat clusters top left and top right,146,the_legend_of_zelda,central stair surrounded by blocks on open floor,108,concat,central cross path with walls and bat clusters top left and top right central stair surrounded by blocks on open floor
343,dungeon,central cross path with walls and bat clusters top left and top right,146,the_legend_of_zelda,central stair surrounded by blocks on open floor,108,mix,"An open floor is organized around a central stair rising from a field of block-like forms, while a cross-shaped path cuts through the space between low walls and leads toward the upper corners where clusters of bats gather at the top left and top right."
343,dungeon,central cross path with walls and bat clusters top left and top right,146,the_legend_of_zelda,central stair surrounded by blocks on open floor,108,a_base,"Central cross path with walls and bat clusters in the top left and top right, featuring a central stair surrounded by blocks on an open floor"
343,dungeon,central cross path with walls and bat clusters top left and top right,146,the_legend_of_zelda,central stair surrounded by blocks on open floor,108,b_base,Central stair and cross path surrounded by blocks and walls on an open floor with bat clusters in the top left and top right
344,the_legend_of_zelda,floor with central block diamond pattern and surrounding wall border,169,lode_runner,ground border diggable ground blocks gold scattered mid enemy center ladder left rope top,71,concat,ground border diggable ground blocks gold scattered mid enemy center ladder left rope top floor with central block diamond pattern and surrounding wall border
344,the_legend_of_zelda,floor with central block diamond pattern and surrounding wall border,169,lode_runner,ground border diggable ground blocks gold scattered mid enemy center ladder left rope top,71,mix,"A surrounding wall border encloses a diggable ground floor where a central block with a diamond pattern anchors the space, gold is scattered across the mid area, an enemy stands near the center, and a ladder on the left rises to a rope at the top."
344,the_legend_of_zelda,floor with central block diamond pattern and surrounding wall border,169,lode_runner,ground border diggable ground blocks gold scattered mid enemy center ladder left rope top,71,a_base,"Floor with a central block diamond pattern, surrounded by a wall border of diggable ground blocks with scattered gold, a mid enemy near the center, a ladder on the left, and a rope at the top."
344,the_legend_of_zelda,floor with central block diamond pattern and surrounding wall border,169,lode_runner,ground border diggable ground blocks gold scattered mid enemy center ladder left rope top,71,b_base,ground border diggable ground blocks gold scattered mid enemy center ladder left rope top floor with central block diamond pattern and surrounding wall border
345,the_legend_of_zelda,large square floor with scattered blocks and right wall door,536,dungeon,spiral wall path with bats around edges and inside,413,concat,spiral wall path with bats around edges and inside large square floor with scattered blocks and right wall door
345,the_legend_of_zelda,large square floor with scattered blocks and right wall door,536,dungeon,spiral wall path with bats around edges and inside,413,mix,"A large square floor is bordered by a spiral wall path that winds inward, with scattered blocks arranged along the route and a door set into the right wall, while bats circle the edges and drift through the interior of the spiral."
345,the_legend_of_zelda,large square floor with scattered blocks and right wall door,536,dungeon,spiral wall path with bats around edges and inside,413,a_base,"Large square floor with scattered blocks and a right wall door, featuring a spiral wall path with bats around the edges and inside"
345,the_legend_of_zelda,large square floor with scattered blocks and right wall door,536,dungeon,spiral wall path with bats around edges and inside,413,b_base,"Spiral wall path on a large square floor with scattered blocks, bats around the edges and inside, and a right wall door"
346,dungeon,central open area with scattered bat clusters and surrounding wall paths,200,the_legend_of_zelda,large square floor room with four monsters near corners,438,concat,large square floor room with four monsters near corners central open area with scattered bat clusters and surrounding wall paths
346,dungeon,central open area with scattered bat clusters and surrounding wall paths,200,the_legend_of_zelda,large square floor room with four monsters near corners,438,mix,"A large square room opens into a central space where scattered clusters of bats drift through the air, while wall-hugging paths circle the perimeter and four monsters hold near the corners to watch over the open floor."
346,dungeon,central open area with scattered bat clusters and surrounding wall paths,200,the_legend_of_zelda,large square floor room with four monsters near corners,438,a_base,"Large square floor room with a central open area, scattered bat clusters, surrounding wall paths, and four monsters near the corners"
346,dungeon,central open area with scattered bat clusters and surrounding wall paths,200,the_legend_of_zelda,large square floor room with four monsters near corners,438,b_base,"Large square floor room with a central open area, scattered bat clusters, surrounding wall paths, and four monsters near the corners"
347,the_legend_of_zelda,central stair surrounded by scattered blocks on open floor within walls,177,dungeon,path maze with walls and bats clustered right and lower left,2,concat,path maze with walls and bats clustered right and lower left central stair surrounded by scattered blocks on open floor within walls
347,the_legend_of_zelda,central stair surrounded by scattered blocks on open floor within walls,177,dungeon,path maze with walls and bats clustered right and lower left,2,mix,Within enclosing walls an open floor becomes a maze of paths and low partitions where scattered blocks guide movement toward a central stair while bats cluster along the right side and in the lower left.
347,the_legend_of_zelda,central stair surrounded by scattered blocks on open floor within walls,177,dungeon,path maze with walls and bats clustered right and lower left,2,a_base,"Central stair in a path maze, surrounded by scattered blocks on an open floor within walls, with bats clustered on the right and lower left."
347,the_legend_of_zelda,central stair surrounded by scattered blocks on open floor within walls,177,dungeon,path maze with walls and bats clustered right and lower left,2,b_base,"Path maze with walls featuring a central stair, scattered blocks on an open floor, and bats clustered on the right and lower left"
348,super_mario_bros,ground forms stepped pyramid with scattered breakable block platforms,157,dungeon,path zigzag corridors with two bat near center and walls around,214,concat,path zigzag corridors with two bat near center and walls around ground forms stepped pyramid with scattered breakable block platforms
348,super_mario_bros,ground forms stepped pyramid with scattered breakable block platforms,157,dungeon,path zigzag corridors with two bat near center and walls around,214,mix,"A stepped pyramid rises from the ground as a zigzagging corridor path climbs its tiers, where scattered breakable block platforms interrupt the route and enclosing walls guide you toward a central chamber patrolled by two bats."
348,super_mario_bros,ground forms stepped pyramid with scattered breakable block platforms,157,dungeon,path zigzag corridors with two bat near center and walls around,214,a_base,"Ground forms a stepped pyramid with scattered breakable block platforms, featuring a zigzag corridor path with two bats near the center and surrounding walls."
348,super_mario_bros,ground forms stepped pyramid with scattered breakable block platforms,157,dungeon,path zigzag corridors with two bat near center and walls around,214,b_base,"Path zigzag corridors with two bat near center and walls around, with the ground forming a stepped pyramid and scattered breakable block platforms."
349,dungeon,spiral wall path with bats around edges and one central bat,189,the_legend_of_zelda,large central floor room surrounded by wall border,31,concat,spiral wall path with bats around edges and one central bat large central floor room surrounded by wall border
349,dungeon,spiral wall path with bats around edges and one central bat,189,the_legend_of_zelda,large central floor room surrounded by wall border,31,mix,"A large central floor room is enclosed by a continuous wall border that unfolds into a spiral path along the perimeter, where bats cling to the edges while one bat holds the center of the space."
349,dungeon,spiral wall path with bats around edges and one central bat,189,the_legend_of_zelda,large central floor room surrounded by wall border,31,a_base,"Spiral wall path forming a large central floor room surrounded by a wall border, with bats around the edges and one central bat"
349,dungeon,spiral wall path with bats around edges and one central bat,189,the_legend_of_zelda,large central floor room surrounded by wall border,31,b_base,Large central floor room surrounded by a spiral wall border path with bats around the edges and one central bat
350,the_legend_of_zelda,floor grid with two symmetric block diamond clusters near center,470,dungeon,spiral wall path with bats scattered inside,73,concat,floor grid with two symmetric block diamond clusters near center spiral wall path with bats scattered inside
350,the_legend_of_zelda,floor grid with two symmetric block diamond clusters near center,470,dungeon,spiral wall path with bats scattered inside,73,mix,"A spiral wall path winds inward around a floor grid where two symmetric diamond shaped block clusters sit near the center, while bats scatter through the enclosed space as the route tightens toward the middle."
350,the_legend_of_zelda,floor grid with two symmetric block diamond clusters near center,470,dungeon,spiral wall path with bats scattered inside,73,a_base,"Floor grid with two symmetric block diamond clusters near center, surrounded by a spiral wall path with bats scattered inside"
350,the_legend_of_zelda,floor grid with two symmetric block diamond clusters near center,470,dungeon,spiral wall path with bats scattered inside,73,b_base,Spiral wall path with bats scattered inside over a floor grid featuring two symmetric block diamond clusters near the center
351,super_mario_bros,stepped ground platform descending right with empty sky,66,dungeon,walls form scattered blocks with bats on them and winding paths between,355,concat,walls form scattered blocks with bats on them and winding paths between stepped ground platform descending right with empty sky
351,super_mario_bros,stepped ground platform descending right with empty sky,66,dungeon,walls form scattered blocks with bats on them and winding paths between,355,mix,"A stepped ground platform descends to the right into open sky while scattered blocklike walls rise along it, their surfaces marked by bats and linked by winding paths that weave through the gaps."
351,super_mario_bros,stepped ground platform descending right with empty sky,66,dungeon,walls form scattered blocks with bats on them and winding paths between,355,a_base,"Stepped ground platform descending right beneath empty sky, with walls forming scattered blocks bearing bats and winding paths between them"
351,super_mario_bros,stepped ground platform descending right with empty sky,66,dungeon,walls form scattered blocks with bats on them and winding paths between,355,b_base,"Walls form scattered blocks with bats on them atop a stepped ground platform descending to the right, with winding paths between and empty sky beyond"
352,super_mario_bros,flat ground with scattered breakable block platforms and one question block,182,dungeon,walls form scattered blocks with bats along paths around center,102,concat,flat ground with scattered breakable block platforms and one question block walls form scattered blocks with bats along paths around center
352,super_mario_bros,flat ground with scattered breakable block platforms and one question block,182,dungeon,walls form scattered blocks with bats along paths around center,102,mix,"A flat expanse is broken up by scattered, breakable block platforms and a single question block, while fragmented wall blocks shape winding paths around the center where bats flit along the routes."
352,super_mario_bros,flat ground with scattered breakable block platforms and one question block,182,dungeon,walls form scattered blocks with bats along paths around center,102,a_base,"Flat ground with scattered breakable block platforms and one question block, with walls forming scattered blocks and bats along paths around the center"
352,super_mario_bros,flat ground with scattered breakable block platforms and one question block,182,dungeon,walls form scattered blocks with bats along paths around center,102,b_base,Walls form scattered blocks with bats along paths around the center on flat ground with scattered breakable block platforms and one question block
353,the_legend_of_zelda,open floor with diagonal wall x pattern and side doors,195,lode_runner,ground border left bottom right diggable ground clusters top mid rope top ladder right gold scattered,81,concat,ground border left bottom right diggable ground clusters top mid rope top ladder right gold scattered open floor with diagonal wall x pattern and side doors
353,the_legend_of_zelda,open floor with diagonal wall x pattern and side doors,195,lode_runner,ground border left bottom right diggable ground clusters top mid rope top ladder right gold scattered,81,mix,"A diggable ground border frames the left bottom and right edges while clustered soil rises toward the top middle where a rope hangs near an upper ladder on the right and scattered gold glints across the terrain, all opening into a central floor marked by a diagonal wall in an x pattern that leads to side doors."
353,the_legend_of_zelda,open floor with diagonal wall x pattern and side doors,195,lode_runner,ground border left bottom right diggable ground clusters top mid rope top ladder right gold scattered,81,a_base,"Open floor with diagonal wall x pattern and side doors, with a ground border on the left bottom and right, diggable ground clusters, a rope at the top middle, a ladder on the top right, and scattered gold."
353,the_legend_of_zelda,open floor with diagonal wall x pattern and side doors,195,lode_runner,ground border left bottom right diggable ground clusters top mid rope top ladder right gold scattered,81,b_base,ground border left bottom right diggable ground clusters top mid rope top ladder right gold scattered open floor with diagonal wall x pattern and side doors
354,the_legend_of_zelda,central vertical floor corridor with monsters inside surrounding wall ring,172,super_mario_bros,ground forms tall left wall and long bottom platform with small right step single breakable,14,concat,central vertical floor corridor with monsters inside surrounding wall ring ground forms tall left wall and long bottom platform with small right step single breakable
354,the_legend_of_zelda,central vertical floor corridor with monsters inside surrounding wall ring,172,super_mario_bros,ground forms tall left wall and long bottom platform with small right step single breakable,14,mix,"A tall wall rises along the left edge while a long platform runs across the bottom, interrupted only by a small breakable step on the right, and from the center a vertical floor corridor cuts upward through a surrounding ring of walls with monsters contained inside."
354,the_legend_of_zelda,central vertical floor corridor with monsters inside surrounding wall ring,172,super_mario_bros,ground forms tall left wall and long bottom platform with small right step single breakable,14,a_base,central vertical floor corridor with monsters inside surrounding wall ring where the ground forms a tall left wall and a long bottom platform with a small right step that is a single breakable
354,the_legend_of_zelda,central vertical floor corridor with monsters inside surrounding wall ring,172,super_mario_bros,ground forms tall left wall and long bottom platform with small right step single breakable,14,b_base,ground forms tall left wall and long bottom platform with small right step single breakable with a central vertical floor corridor containing monsters inside a surrounding wall ring
355,the_legend_of_zelda,large floor room with central water strip and right wall door,346,super_mario_bros,ground with long breakable block platform top center and small breakable block ledge right,502,concat,ground with long breakable block platform top center and small breakable block ledge right large floor room with central water strip and right wall door
355,the_legend_of_zelda,large floor room with central water strip and right wall door,346,super_mario_bros,ground with long breakable block platform top center and small breakable block ledge right,502,mix,"A large floor-level room is organized around a central strip of water, while along the top center a long breakable block platform spans the space and a smaller breakable block ledge sits to the right near a door set into the right wall."
355,the_legend_of_zelda,large floor room with central water strip and right wall door,346,super_mario_bros,ground with long breakable block platform top center and small breakable block ledge right,502,a_base,"large floor room with central water strip, ground featuring a long breakable block platform at the top center and a small breakable block ledge on the right, with a right wall door"
355,the_legend_of_zelda,large floor room with central water strip and right wall door,346,super_mario_bros,ground with long breakable block platform top center and small breakable block ledge right,502,b_base,"Large floor room ground with a central water strip, long breakable block platform at the top center, a small breakable block ledge on the right, and a door in the right wall"
356,lode_runner,ground bottom band ladder center gold left enemypink person upper center diggable ground,320,the_legend_of_zelda,large floor room with central wall pillar and right door,307,concat,ground bottom band ladder center gold left enemypink person upper center diggable ground large floor room with central wall pillar and right door
356,lode_runner,ground bottom band ladder center gold left enemypink person upper center diggable ground,320,the_legend_of_zelda,large floor room with central wall pillar and right door,307,mix,"A large ground level room has a bottom band of earth with a ladder rising at the center toward an upper area of diggable ground, while a central wall pillar divides the space with a gold cache to the left, an enemy pink person near the upper center, and a door on the right."
356,lode_runner,ground bottom band ladder center gold left enemypink person upper center diggable ground,320,the_legend_of_zelda,large floor room with central wall pillar and right door,307,a_base,"large floor room with ground bottom band and diggable ground, ladder in the center, central wall pillar, gold on the left, enemypink person in the upper center, and a right door"
356,lode_runner,ground bottom band ladder center gold left enemypink person upper center diggable ground,320,the_legend_of_zelda,large floor room with central wall pillar and right door,307,b_base,"Large floor room with a ground bottom band, a central wall pillar with a ladder in the center, gold on the left, an enemypink person in the upper center, diggable ground, and a door on the right"
357,the_legend_of_zelda,square floor room with central blocks and side doors,168,lode_runner,ground bottom left ladders right rope top gold center enemypink,442,concat,ground bottom left ladders right rope top gold center enemypink square floor room with central blocks and side doors
